pr,Year,Month,Country
14.9812,1984,8,ARG
44.8799,1984,9,ARG
57.5933,1984,10,ARG
72.0549,1984,11,ARG
63.5825,1984,12,ARG
66.5111,1985,1,ARG
74.1147,1985,2,ARG
53.8334,1985,3,ARG
61.5341,1985,4,ARG
41.6351,1985,5,ARG
22.6272,1985,6,ARG
43.7705,1985,7,ARG
24.6074,1985,8,ARG
35.5424,1985,9,ARG
71.5398,1985,10,ARG
58.7572,1985,11,ARG
64.3201,1985,12,ARG
70.6127,1986,1,ARG
54.2587,1986,2,ARG
71.7161,1986,3,ARG
77.4468,1986,4,ARG
45.1707,1986,5,ARG
41.1713,1986,6,ARG
20.0555,1986,7,ARG
27.3831,1986,8,ARG
39.8428,1986,9,ARG
59.2925,1986,10,ARG
74.2696,1986,11,ARG
55.9077,1986,12,ARG
82.1576,1987,1,ARG
67.7062,1987,2,ARG
90.7323,1987,3,ARG
49.3811,1987,4,ARG
35.5263,1987,5,ARG
17.6388,1987,6,ARG
58.1112,1987,7,ARG
32.5833,1987,8,ARG
16.2876,1987,9,ARG
42.4466,1987,10,ARG
69.7649,1987,11,ARG
68.5412,1987,12,ARG
78.5508,1988,1,ARG
48.2203,1988,2,ARG
88.1038,1988,3,ARG
31.8763,1988,4,ARG
12.9725,1988,5,ARG
19.7477,1988,6,ARG
12.7912,1988,7,ARG
17.8252,1988,8,ARG
36.6447,1988,9,ARG
29.5061,1988,10,ARG
31.1696,1988,11,ARG
48.5443,1988,12,ARG
41.7114,1989,1,ARG
38.4251,1989,2,ARG
76.1446,1989,3,ARG
44.3871,1989,4,ARG
27.6206,1989,5,ARG
33.844,1989,6,ARG
22.288,1989,7,ARG
36.8259,1989,8,ARG
21.2193,1989,9,ARG
37.5259,1989,10,ARG
43.2693,1989,11,ARG
79.0806,1989,12,ARG
68.7661,1990,1,ARG
70.1186,1990,2,ARG
76.4212,1990,3,ARG
70.2186,1990,4,ARG
42.4307,1990,5,ARG
19.2981,1990,6,ARG
18.5572,1990,7,ARG
17.7744,1990,8,ARG
31.4235,1990,9,ARG
73.4907,1990,10,ARG
61.2975,1990,11,ARG
80.7552,1990,12,ARG
80.9677,1991,1,ARG
50.0258,1991,2,ARG
59.2444,1991,3,ARG
56.8699,1991,4,ARG
44.693,1991,5,ARG
48.2942,1991,6,ARG
26.5699,1991,7,ARG
20.6415,1991,8,ARG
33.7517,1991,9,ARG
46.4006,1991,10,ARG
53.6388,1991,11,ARG
112.418,1991,12,ARG
68.8368,1992,1,ARG
77.8407,1992,2,ARG
85.4204,1992,3,ARG
64.2302,1992,4,ARG
49.8783,1992,5,ARG
41.5758,1992,6,ARG
17.8754,1992,7,ARG
31.3126,1992,8,ARG
33.6912,1992,9,ARG
51.0253,1992,10,ARG
74.2627,1992,11,ARG
96.9722,1992,12,ARG
76.9188,1993,1,ARG
35.4896,1993,2,ARG
60.7427,1993,3,ARG
59.5972,1993,4,ARG
47.016,1993,5,ARG
42.3737,1993,6,ARG
15.0541,1993,7,ARG
16.5451,1993,8,ARG
21.303,1993,9,ARG
66.2752,1993,10,ARG
75.2938,1993,11,ARG
60.2286,1993,12,ARG
61.1977,1994,1,ARG
66.8509,1994,2,ARG
60.3571,1994,3,ARG
47.6412,1994,4,ARG
52.0118,1994,5,ARG
31.064,1994,6,ARG
30.5658,1994,7,ARG
18.6353,1994,8,ARG
22.8079,1994,9,ARG
61.6498,1994,10,ARG
52.7529,1994,11,ARG
64.2054,1994,12,ARG
68.0363,1995,1,ARG
62.7776,1995,2,ARG
68.3014,1995,3,ARG
43.1734,1995,4,ARG
31.3773,1995,5,ARG
24.3239,1995,6,ARG
15.1311,1995,7,ARG
14.0834,1995,8,ARG
15.8058,1995,9,ARG
42.2033,1995,10,ARG
51.4002,1995,11,ARG
38.833,1995,12,ARG
71.2124,1996,1,ARG
75.0051,1996,2,ARG
62.5813,1996,3,ARG
68.3833,1996,4,ARG
29.3462,1996,5,ARG
15.1967,1996,6,ARG
10.027,1996,7,ARG
22.7134,1996,8,ARG
25.2403,1996,9,ARG
53.0999,1996,10,ARG
60.349,1996,11,ARG
96.3072,1996,12,ARG
76.5359,1997,1,ARG
62.8263,1997,2,ARG
63.5669,1997,3,ARG
32.9911,1997,4,ARG
34.6877,1997,5,ARG
47.5049,1997,6,ARG
27.775,1997,7,ARG
24.362,1997,8,ARG
32.3068,1997,9,ARG
62.6779,1997,10,ARG
62.5146,1997,11,ARG
96.4824,1997,12,ARG
76.0343,1998,1,ARG
94.6236,1998,2,ARG
65.8526,1998,3,ARG
82.6957,1998,4,ARG
36.4838,1998,5,ARG
24.1182,1998,6,ARG
20.3461,1998,7,ARG
20.1607,1998,8,ARG
28.3239,1998,9,ARG
42.2236,1998,10,ARG
52.9569,1998,11,ARG
55.5634,1998,12,ARG
70.3835,1999,1,ARG
57.1284,1999,2,ARG
99.263,1999,3,ARG
59.2915,1999,4,ARG
32.5088,1999,5,ARG
35.494,1999,6,ARG
26.5745,1999,7,ARG
20.0382,1999,8,ARG
30.0044,1999,9,ARG
57.2631,1999,10,ARG
48.8233,1999,11,ARG
59.4328,1999,12,ARG
69.9936,2000,1,ARG
89.2502,2000,2,ARG
80.5406,2000,3,ARG
66.333,2000,4,ARG
63.1636,2000,5,ARG
41.3434,2000,6,ARG
25.4888,2000,7,ARG
20.8136,2000,8,ARG
30.6591,2000,9,ARG
83.3568,2000,10,ARG
70.2788,2000,11,ARG
56.5444,2000,12,ARG
94.1451,2001,1,ARG
63.3787,2001,2,ARG
92.5205,2001,3,ARG
61.9681,2001,4,ARG
37.8659,2001,5,ARG
34.885,2001,6,ARG
26.3684,2001,7,ARG
37.7524,2001,8,ARG
49.3503,2001,9,ARG
75.6487,2001,10,ARG
60.1416,2001,11,ARG
47.9478,2001,12,ARG
69.2132,2002,1,ARG
53.589,2002,2,ARG
107.188,2002,3,ARG
64.6892,2002,4,ARG
57.6185,2002,5,ARG
19.2004,2002,6,ARG
27.4563,2002,7,ARG
39.6129,2002,8,ARG
34.8486,2002,9,ARG
77.3171,2002,10,ARG
73.7023,2002,11,ARG
88.797,2002,12,ARG
52.9367,2003,1,ARG
58.4989,2003,2,ARG
86.4711,2003,3,ARG
54.7346,2003,4,ARG
31.9533,2003,5,ARG
27.2727,2003,6,ARG
21.6447,2003,7,ARG
23.2621,2003,8,ARG
20.5945,2003,9,ARG
47.6878,2003,10,ARG
47.7741,2003,11,ARG
73.8252,2003,12,ARG
51.9029,2004,1,ARG
50.0037,2004,2,ARG
46.7499,2004,3,ARG
69.5194,2004,4,ARG
28.8098,2004,5,ARG
27.5701,2004,6,ARG
30.7689,2004,7,ARG
16.3495,2004,8,ARG
20.1555,2004,9,ARG
49.9978,2004,10,ARG
68.0358,2004,11,ARG
69.9826,2004,12,ARG
58.0296,2005,1,ARG
54.1085,2005,2,ARG
81.3678,2005,3,ARG
46.7377,2005,4,ARG
36.7698,2005,5,ARG
44.7035,2005,6,ARG
16.4898,2005,7,ARG
32.9592,2005,8,ARG
23.6948,2005,9,ARG
37.904,2005,10,ARG
50.8871,2005,11,ARG
55.4959,2005,12,ARG
70.0943,2006,1,ARG
54.2082,2006,2,ARG
53.9285,2006,3,ARG
49.189,2006,4,ARG
12.2467,2006,5,ARG
34.7793,2006,6,ARG
28.5065,2006,7,ARG
15.1483,2006,8,ARG
16.9015,2006,9,ARG
71.4653,2006,10,ARG
50.7816,2006,11,ARG
82.9481,2006,12,ARG
78.1865,2007,1,ARG
76.3788,2007,2,ARG
101.863,2007,3,ARG
40.4396,2007,4,ARG
24.437,2007,5,ARG
14.309,2007,6,ARG
14.768,2007,7,ARG
14.2244,2007,8,ARG
46.1729,2007,9,ARG
54.5061,2007,10,ARG
32.1285,2007,11,ARG
53.992,2007,12,ARG
85.5946,2008,1,ARG
73.0368,2008,2,ARG
57.4951,2008,3,ARG
29.0749,2008,4,ARG
38.2572,2008,5,ARG
21.1282,2008,6,ARG
21.6923,2008,7,ARG
25.459,2008,8,ARG
21.7056,2008,9,ARG
43.5865,2008,10,ARG
48.045,2008,11,ARG
47.3333,2008,12,ARG
41.5369,2009,1,ARG
60.3593,2009,2,ARG
45.7941,2009,3,ARG
23.7579,2009,4,ARG
37.7217,2009,5,ARG
13.62,2009,6,ARG
23.5994,2009,7,ARG
20.0236,2009,8,ARG
33.2048,2009,9,ARG
27.9201,2009,10,ARG
75.2217,2009,11,ARG
89.7229,2009,12,ARG
61.6872,2010,1,ARG
94.0288,2010,2,ARG
66.1129,2010,3,ARG
29.7335,2010,4,ARG
46.9254,2010,5,ARG
23.4997,2010,6,ARG
25.9843,2010,7,ARG
13.377,2010,8,ARG
41.0303,2010,9,ARG
34.2838,2010,10,ARG
34.1645,2010,11,ARG
54.8322,2010,12,ARG
80.2309,2011,1,ARG
80.4125,2011,2,ARG
48.8842,2011,3,ARG
49.6666,2011,4,ARG
20.9419,2011,5,ARG
25.0784,2011,6,ARG
26.9592,2011,7,ARG
16.7554,2011,8,ARG
17.4509,2011,9,ARG
55.4671,2011,10,ARG
58.9154,2011,11,ARG
36.3638,2011,12,ARG
56.0254,2012,1,ARG
80.773,2012,2,ARG
54.3224,2012,3,ARG
45.6798,2012,4,ARG
39.6835,2012,5,ARG
22.0668,2012,6,ARG
8.00085,2012,7,ARG
41.0687,2012,8,ARG
26.7266,2012,9,ARG
84.0531,2012,10,ARG
47.3838,2012,11,ARG
78.1956,2012,12,ARG
53.1796,2013,1,ARG
58.4257,2013,2,ARG
57.5215,2013,3,ARG
36.3891,2013,4,ARG
39.9418,2013,5,ARG
20.7242,2013,6,ARG
22.7447,2013,7,ARG
16.1189,2013,8,ARG
26.1777,2013,9,ARG
57.4633,2013,10,ARG
60.5801,2013,11,ARG
41.8603,2013,12,ARG
77.272,2014,1,ARG
86.2156,2014,2,ARG
72.5816,2014,3,ARG
74.2618,2014,4,ARG
53.8979,2014,5,ARG
28.5543,2014,6,ARG
31.0612,2014,7,ARG
20.0404,2014,8,ARG
40.2202,2014,9,ARG
52.4376,2014,10,ARG
62.5615,2014,11,ARG
75.2002,2014,12,ARG
77.9458,2015,1,ARG
80.0424,2015,2,ARG
56.8908,2015,3,ARG
48.8358,2015,4,ARG
40.9372,2015,5,ARG
28.3529,2015,6,ARG
26.8839,2015,7,ARG
47.3424,2015,8,ARG
19.591,2015,9,ARG
53.2447,2015,10,ARG
68.5238,2015,11,ARG
77.4298,2015,12,ARG
47.2717,1901,1,AUS
95.1831,1901,2,AUS
88.3338,1901,3,AUS
27.8181,1901,4,AUS
19.9396,1901,5,AUS
22.0507,1901,6,AUS
18.2534,1901,7,AUS
28.9495,1901,8,AUS
15.9719,1901,9,AUS
17.9639,1901,10,AUS
15.0397,1901,11,AUS
22.1381,1901,12,AUS
67.7397,1902,1,AUS
55.2767,1902,2,AUS
23.0198,1902,3,AUS
6.26811,1902,4,AUS
9.82888,1902,5,AUS
16.5013,1902,6,AUS
10.7474,1902,7,AUS
11.6941,1902,8,AUS
13.6678,1902,9,AUS
18.0208,1902,10,AUS
27.1129,1902,11,AUS
52.049,1902,12,AUS
63.6456,1903,1,AUS
51.2645,1903,2,AUS
78.2833,1903,3,AUS
51.9063,1903,4,AUS
29.3969,1903,5,AUS
22.0015,1903,6,AUS
24.3348,1903,7,AUS
17.6243,1903,8,AUS
32.6915,1903,9,AUS
22.2485,1903,10,AUS
38.0971,1903,11,AUS
86.5481,1903,12,AUS
87.8882,1904,1,AUS
82.6981,1904,2,AUS
57.3794,1904,3,AUS
39.8768,1904,4,AUS
38.1314,1904,5,AUS
20.1378,1904,6,AUS
33.8703,1904,7,AUS
11.0356,1904,8,AUS
18.2527,1904,9,AUS
37.6728,1904,10,AUS
17.0865,1904,11,AUS
45.1303,1904,12,AUS
69.1876,1905,1,AUS
38.3238,1905,2,AUS
29.4756,1905,3,AUS
41.7768,1905,4,AUS
32.3207,1905,5,AUS
21.2732,1905,6,AUS
20.3318,1905,7,AUS
11.194,1905,8,AUS
13.0474,1905,9,AUS
18.7477,1905,10,AUS
20.182,1905,11,AUS
28.7797,1905,12,AUS
60.2236,1906,1,AUS
74.7817,1906,2,AUS
64.019,1906,3,AUS
10.4239,1906,4,AUS
24.3355,1906,5,AUS
25.5502,1906,6,AUS
20.2139,1906,7,AUS
29.4895,1906,8,AUS
35.4782,1906,9,AUS
27.7712,1906,10,AUS
36.055,1906,11,AUS
65.9158,1906,12,AUS
78.9611,1907,1,AUS
67.5633,1907,2,AUS
56.3648,1907,3,AUS
16.6533,1907,4,AUS
19.9021,1907,5,AUS
36.5933,1907,6,AUS
24.4403,1907,7,AUS
16.516,1907,8,AUS
9.5573,1907,9,AUS
15.6945,1907,10,AUS
36.0696,1907,11,AUS
85.1253,1907,12,AUS
52.6594,1908,1,AUS
89.5352,1908,2,AUS
78.8238,1908,3,AUS
39.614,1908,4,AUS
24.4587,1908,5,AUS
24.5341,1908,6,AUS
21.142,1908,7,AUS
20.1923,1908,8,AUS
16.4279,1908,9,AUS
24.6579,1908,10,AUS
28.0009,1908,11,AUS
43.139,1908,12,AUS
66.4873,1909,1,AUS
47.9715,1909,2,AUS
52.419,1909,3,AUS
35.5459,1909,4,AUS
22.0731,1909,5,AUS
43.7362,1909,6,AUS
16.7287,1909,7,AUS
37.0653,1909,8,AUS
11.7083,1909,9,AUS
24.5629,1909,10,AUS
42.2224,1909,11,AUS
42.736,1909,12,AUS
78.7535,1910,1,AUS
68.2102,1910,2,AUS
75.9489,1910,3,AUS
27.0873,1910,4,AUS
28.0425,1910,5,AUS
41.2683,1910,6,AUS
29.0679,1910,7,AUS
11.6305,1910,8,AUS
22.3571,1910,9,AUS
24.2522,1910,10,AUS
43.2492,1910,11,AUS
74.0311,1910,12,AUS
81.5848,1911,1,AUS
76.9332,1911,2,AUS
31.9628,1911,3,AUS
36.3572,1911,4,AUS
25.3436,1911,5,AUS
16.6102,1911,6,AUS
21.3334,1911,7,AUS
12.5115,1911,8,AUS
14.1173,1911,9,AUS
16.3281,1911,10,AUS
33.9683,1911,11,AUS
61.63,1911,12,AUS
34.2843,1912,1,AUS
75.2435,1912,2,AUS
65.6009,1912,3,AUS
10.2968,1912,4,AUS
9.96271,1912,5,AUS
36.4704,1912,6,AUS
35.9534,1912,7,AUS
11.2811,1912,8,AUS
13.0845,1912,9,AUS
18.4858,1912,10,AUS
32.6272,1912,11,AUS
32.8946,1912,12,AUS
81.5978,1913,1,AUS
89.3686,1913,2,AUS
76.9723,1913,3,AUS
25.3028,1913,4,AUS
27.4125,1913,5,AUS
26.3991,1913,6,AUS
13.1059,1913,7,AUS
12.8696,1913,8,AUS
16.3871,1913,9,AUS
18.4624,1913,10,AUS
13.6508,1913,11,AUS
52.8529,1913,12,AUS
98.5515,1914,1,AUS
38.5767,1914,2,AUS
55.5485,1914,3,AUS
27.3883,1914,4,AUS
29.5408,1914,5,AUS
20.5454,1914,6,AUS
17.88,1914,7,AUS
6.24424,1914,8,AUS
6.98479,1914,9,AUS
18.5186,1914,10,AUS
44.7088,1914,11,AUS
71.6209,1914,12,AUS
82.5897,1915,1,AUS
55.6691,1915,2,AUS
19.6143,1915,3,AUS
13.7795,1915,4,AUS
36.6405,1915,5,AUS
28.5033,1915,6,AUS
18.1259,1915,7,AUS
19.3776,1915,8,AUS
22.7963,1915,9,AUS
14.5128,1915,10,AUS
13.8007,1915,11,AUS
50.453,1915,12,AUS
74.0346,1916,1,AUS
62.393,1916,2,AUS
46.4559,1916,3,AUS
22.363,1916,4,AUS
19.3348,1916,5,AUS
42.4788,1916,6,AUS
40.0141,1916,7,AUS
21.2673,1916,8,AUS
20.7437,1916,9,AUS
51.5962,1916,10,AUS
58.8084,1916,11,AUS
78.7998,1916,12,AUS
104.102,1917,1,AUS
74.1458,1917,2,AUS
70.798,1917,3,AUS
19.4517,1917,4,AUS
22.0396,1917,5,AUS
28.9749,1917,6,AUS
24.6805,1917,7,AUS
25.4607,1917,8,AUS
37.4497,1917,9,AUS
28.1416,1917,10,AUS
64.8218,1917,11,AUS
69.0002,1917,12,AUS
121.04,1918,1,AUS
106.84,1918,2,AUS
29.319,1918,3,AUS
29.5796,1918,4,AUS
23.5247,1918,5,AUS
17.7403,1918,6,AUS
16.5184,1918,7,AUS
26.0125,1918,8,AUS
8.15589,1918,9,AUS
11.1606,1918,10,AUS
18.088,1918,11,AUS
27.5649,1918,12,AUS
68.1241,1919,1,AUS
84.7617,1919,2,AUS
31.526,1919,3,AUS
31.6449,1919,4,AUS
25.8278,1919,5,AUS
12.2661,1919,6,AUS
10.4432,1919,7,AUS
19.627,1919,8,AUS
9.92214,1919,9,AUS
11.8111,1919,10,AUS
20.7478,1919,11,AUS
49.3434,1919,12,AUS
92.9903,1920,1,AUS
40.2708,1920,2,AUS
32.2989,1920,3,AUS
39.2408,1920,4,AUS
24.4462,1920,5,AUS
36.8256,1920,6,AUS
38.0649,1920,7,AUS
31.1072,1920,8,AUS
31.481,1920,9,AUS
31.0835,1920,10,AUS
51.5152,1920,11,AUS
62.4878,1920,12,AUS
60.3911,1921,1,AUS
89.431,1921,2,AUS
102.128,1921,3,AUS
25.3641,1921,4,AUS
57.1138,1921,5,AUS
43.2944,1921,6,AUS
26.9866,1921,7,AUS
20.1432,1921,8,AUS
23.7757,1921,9,AUS
24.7656,1921,10,AUS
24.323,1921,11,AUS
65.3734,1921,12,AUS
47.1178,1922,1,AUS
79.2703,1922,2,AUS
62.3585,1922,3,AUS
23.8735,1922,4,AUS
26.122,1922,5,AUS
21.4094,1922,6,AUS
24.0492,1922,7,AUS
12.1796,1922,8,AUS
12.7043,1922,9,AUS
19.9524,1922,10,AUS
16.6192,1922,11,AUS
84.9491,1922,12,AUS
59.0739,1923,1,AUS
28.2543,1923,2,AUS
59.4499,1923,3,AUS
32.4915,1923,4,AUS
23.7399,1923,5,AUS
56.027,1923,6,AUS
23.6271,1923,7,AUS
11.0324,1923,8,AUS
15.0584,1923,9,AUS
16.9993,1923,10,AUS
14.9778,1923,11,AUS
76.2842,1923,12,AUS
48.3747,1924,1,AUS
79.9725,1924,2,AUS
45.8719,1924,3,AUS
24.9094,1924,4,AUS
12.288,1924,5,AUS
18.2482,1924,6,AUS
15.6595,1924,7,AUS
21.2754,1924,8,AUS
20.6905,1924,9,AUS
31.2584,1924,10,AUS
56.0582,1924,11,AUS
40.5513,1924,12,AUS
94.1741,1925,1,AUS
80.4015,1925,2,AUS
66.7557,1925,3,AUS
16.9669,1925,4,AUS
27.8277,1925,5,AUS
19.0316,1925,6,AUS
19.7846,1925,7,AUS
15.5611,1925,8,AUS
13.7015,1925,9,AUS
8.06052,1925,10,AUS
29.4179,1925,11,AUS
35.8005,1925,12,AUS
77.7856,1926,1,AUS
26.5143,1926,2,AUS
72.0761,1926,3,AUS
32.6576,1926,4,AUS
33.4982,1926,5,AUS
16.422,1926,6,AUS
17.1264,1926,7,AUS
13.838,1926,8,AUS
23.5942,1926,9,AUS
10.1036,1926,10,AUS
19.2376,1926,11,AUS
60.7884,1926,12,AUS
81.9357,1927,1,AUS
53.3081,1927,2,AUS
68.9517,1927,3,AUS
14.6625,1927,4,AUS
12.2965,1927,5,AUS
34.9475,1927,6,AUS
17.9616,1927,7,AUS
12.028,1927,8,AUS
16.24,1927,9,AUS
21.9981,1927,10,AUS
35.1852,1927,11,AUS
54.1195,1927,12,AUS
48.8863,1928,1,AUS
80.3308,1928,2,AUS
52.922,1928,3,AUS
24.4772,1928,4,AUS
13.7346,1928,5,AUS
23.6637,1928,6,AUS
19.6112,1928,7,AUS
7.98395,1928,8,AUS
8.48316,1928,9,AUS
16.1063,1928,10,AUS
20.8296,1928,11,AUS
48.5938,1928,12,AUS
58.2155,1929,1,AUS
61.6745,1929,2,AUS
65.3429,1929,3,AUS
31.3778,1929,4,AUS
22.4302,1929,5,AUS
23.548,1929,6,AUS
8.76138,1929,7,AUS
16.0937,1929,8,AUS
10.497,1929,9,AUS
13.4403,1929,10,AUS
24.7373,1929,11,AUS
42.5188,1929,12,AUS
78.5689,1930,1,AUS
77.8619,1930,2,AUS
44.0792,1930,3,AUS
18.599,1930,4,AUS
29.1964,1930,5,AUS
27.8369,1930,6,AUS
20.1611,1930,7,AUS
23.3778,1930,8,AUS
10.3495,1930,9,AUS
44.5879,1930,10,AUS
26.5165,1930,11,AUS
70.1948,1930,12,AUS
65.5244,1931,1,AUS
23.8088,1931,2,AUS
68.5762,1931,3,AUS
48.2257,1931,4,AUS
41.7091,1931,5,AUS
35.9481,1931,6,AUS
20.3752,1931,7,AUS
14.2049,1931,8,AUS
18.7453,1931,9,AUS
15.606,1931,10,AUS
39.5195,1931,11,AUS
42.7677,1931,12,AUS
47.0927,1932,1,AUS
42.9863,1932,2,AUS
56.6853,1932,3,AUS
30.4502,1932,4,AUS
34.1694,1932,5,AUS
21.1253,1932,6,AUS
16.9111,1932,7,AUS
22.9249,1932,8,AUS
15.7735,1932,9,AUS
24.7393,1932,10,AUS
26.4827,1932,11,AUS
52.1861,1932,12,AUS
45.5688,1933,1,AUS
55.2357,1933,2,AUS
57.6764,1933,3,AUS
26.4176,1933,4,AUS
24.9171,1933,5,AUS
24.6046,1933,6,AUS
32.1289,1933,7,AUS
23.3027,1933,8,AUS
23.6098,1933,9,AUS
21.2636,1933,10,AUS
49.5537,1933,11,AUS
57.9443,1933,12,AUS
63.4397,1934,1,AUS
77.6333,1934,2,AUS
66.673,1934,3,AUS
43.162,1934,4,AUS
9.54651,1934,5,AUS
22.587,1934,6,AUS
30.0323,1934,7,AUS
18.011,1934,8,AUS
13.345,1934,9,AUS
33.3869,1934,10,AUS
47.4766,1934,11,AUS
22.8585,1934,12,AUS
61.0124,1935,1,AUS
38.7695,1935,2,AUS
68.2505,1935,3,AUS
18.0856,1935,4,AUS
11.6194,1935,5,AUS
19.2179,1935,6,AUS
23.3779,1935,7,AUS
17.5867,1935,8,AUS
22.1601,1935,9,AUS
26.7164,1935,10,AUS
16.6167,1935,11,AUS
26.2856,1935,12,AUS
67.1455,1936,1,AUS
71.7044,1936,2,AUS
61.8456,1936,3,AUS
18.7206,1936,4,AUS
26.2213,1936,5,AUS
25.3912,1936,6,AUS
27.0093,1936,7,AUS
16.4333,1936,8,AUS
9.74434,1936,9,AUS
15.5412,1936,10,AUS
22.2134,1936,11,AUS
64.3305,1936,12,AUS
110.538,1937,1,AUS
43.077,1937,2,AUS
60.1594,1937,3,AUS
13.8327,1937,4,AUS
15.8094,1937,5,AUS
22.2094,1937,6,AUS
9.26572,1937,7,AUS
17.2418,1937,8,AUS
9.86391,1937,9,AUS
17.3226,1937,10,AUS
35.7857,1937,11,AUS
37.6032,1937,12,AUS
73.5035,1938,1,AUS
88.1212,1938,2,AUS
18.1095,1938,3,AUS
11.8816,1938,4,AUS
22.4123,1938,5,AUS
27.5478,1938,6,AUS
26.7703,1938,7,AUS
17.7328,1938,8,AUS
6.37268,1938,9,AUS
19.9043,1938,10,AUS
38.1259,1938,11,AUS
17.5155,1938,12,AUS
95.093,1939,1,AUS
87.8661,1939,2,AUS
64.1103,1939,3,AUS
38.1483,1939,4,AUS
15.7907,1939,5,AUS
37.308,1939,6,AUS
25.4703,1939,7,AUS
27.283,1939,8,AUS
6.73784,1939,9,AUS
27.4359,1939,10,AUS
38.9133,1939,11,AUS
27.4427,1939,12,AUS
92.1903,1940,1,AUS
85.702,1940,2,AUS
52.5582,1940,3,AUS
27.7657,1940,4,AUS
10.6676,1940,5,AUS
8.68232,1940,6,AUS
13.4337,1940,7,AUS
9.72774,1940,8,AUS
11.7104,1940,9,AUS
9.23119,1940,10,AUS
20.0683,1940,11,AUS
41.7198,1940,12,AUS
105.604,1941,1,AUS
40.7687,1941,2,AUS
108.948,1941,3,AUS
31.7889,1941,4,AUS
21.9937,1941,5,AUS
30.7931,1941,6,AUS
17.6591,1941,7,AUS
13.2938,1941,8,AUS
11.5532,1941,9,AUS
21.711,1941,10,AUS
35.0906,1941,11,AUS
42.4541,1941,12,AUS
87.4938,1942,1,AUS
80.7801,1942,2,AUS
43.2293,1942,3,AUS
22.7654,1942,4,AUS
52.7914,1942,5,AUS
32.4859,1942,6,AUS
22.5595,1942,7,AUS
15.9594,1942,8,AUS
14.2166,1942,9,AUS
26.6467,1942,10,AUS
32.8454,1942,11,AUS
80.2934,1942,12,AUS
48.0265,1943,1,AUS
83.9194,1943,2,AUS
47.7682,1943,3,AUS
37.5232,1943,4,AUS
16.6779,1943,5,AUS
17.0898,1943,6,AUS
17.4463,1943,7,AUS
18.6437,1943,8,AUS
23.313,1943,9,AUS
23.5572,1943,10,AUS
32.0816,1943,11,AUS
38.4974,1943,12,AUS
54.5969,1944,1,AUS
82.5923,1944,2,AUS
45.0086,1944,3,AUS
22.017,1944,4,AUS
19.6854,1944,5,AUS
10.7596,1944,6,AUS
22.6885,1944,7,AUS
17.7874,1944,8,AUS
7.43564,1944,9,AUS
12.2109,1944,10,AUS
20.369,1944,11,AUS
55.7323,1944,12,AUS
60.7346,1945,1,AUS
61.6965,1945,2,AUS
59.7668,1945,3,AUS
14.4039,1945,4,AUS
19.6727,1945,5,AUS
41.1287,1945,6,AUS
26.6212,1945,7,AUS
22.473,1945,8,AUS
11.7644,1945,9,AUS
23.1364,1945,10,AUS
18.2429,1945,11,AUS
59.3113,1945,12,AUS
89.3482,1946,1,AUS
112.253,1946,2,AUS
34.9845,1946,3,AUS
13.5707,1946,4,AUS
11.3125,1946,5,AUS
17.2554,1946,6,AUS
20.9222,1946,7,AUS
8.91995,1946,8,AUS
13.0158,1946,9,AUS
7.44541,1946,10,AUS
24.6816,1946,11,AUS
43.9418,1946,12,AUS
42.2579,1947,1,AUS
118.323,1947,2,AUS
93.2875,1947,3,AUS
16.8498,1947,4,AUS
17.3203,1947,5,AUS
18.4644,1947,6,AUS
21.2632,1947,7,AUS
32.1474,1947,8,AUS
33.2765,1947,9,AUS
32.8144,1947,10,AUS
36.0142,1947,11,AUS
54.9424,1947,12,AUS
40.0344,1948,1,AUS
88.3285,1948,2,AUS
49.2472,1948,3,AUS
36.0151,1948,4,AUS
17.5371,1948,5,AUS
28.8775,1948,6,AUS
21.7046,1948,7,AUS
10.695,1948,8,AUS
12.7355,1948,9,AUS
13.0128,1948,10,AUS
20.5555,1948,11,AUS
51.2446,1948,12,AUS
45.4593,1949,1,AUS
112.341,1949,2,AUS
79.3096,1949,3,AUS
14.6117,1949,4,AUS
34.7842,1949,5,AUS
16.8879,1949,6,AUS
15.704,1949,7,AUS
11.6655,1949,8,AUS
22.6401,1949,9,AUS
41.7142,1949,10,AUS
40.3289,1949,11,AUS
50.0276,1949,12,AUS
71.6587,1950,1,AUS
88.7705,1950,2,AUS
73.4617,1950,3,AUS
33.7233,1950,4,AUS
43.7877,1950,5,AUS
38.6209,1950,6,AUS
34.2588,1950,7,AUS
12.8712,1950,8,AUS
17.8404,1950,9,AUS
50.254,1950,10,AUS
67.5373,1950,11,AUS
79.9336,1950,12,AUS
93.6264,1951,1,AUS
65.3499,1951,2,AUS
22.5996,1951,3,AUS
18.7279,1951,4,AUS
15.6243,1951,5,AUS
47.5184,1951,6,AUS
18.162,1951,7,AUS
17.0278,1951,8,AUS
13.4613,1951,9,AUS
15.8403,1951,10,AUS
14.3658,1951,11,AUS
21.9014,1951,12,AUS
64.2525,1952,1,AUS
38.049,1952,2,AUS
30.1944,1952,3,AUS
31.9198,1952,4,AUS
42.9231,1952,5,AUS
23.1192,1952,6,AUS
23.9493,1952,7,AUS
20.2597,1952,8,AUS
12.647,1952,9,AUS
40.8034,1952,10,AUS
31.8279,1952,11,AUS
29.1363,1952,12,AUS
103.263,1953,1,AUS
81.5791,1953,2,AUS
36.0802,1953,3,AUS
33.9967,1953,4,AUS
26.8544,1953,5,AUS
